"","Region","SurveyName","Year","Species","Common","Bin","WTCPUE","HaulProportion","HaulBin"
"19826","Southeast US","SEAMAP Spring Coastal Trawl Survey","1990","Pomatomus saltatrix","Bluefish","Abundant",28.464136872089,0.520547945205479,"Common"
"19827","Southeast US","SEAMAP Spring Coastal Trawl Survey","1990","Porcellana sigsbeiana","Striped porcelain crab","Rare",0.000736321374068259,0.0410958904109589,"Rare"
"19828","Southeast US","SEAMAP Spring Coastal Trawl Survey","1990","Prionotus carolinus","Northern searobin","Common",1.34834615345241,0.616438356164384,"Common"
"19829","Southeast US","SEAMAP Spring Coastal Trawl Survey","1990","Prionotus evolans","Striped searobin","Less Common",0.0380127730449885,0.0547945205479452,"Rare"
"19830","Southeast US","SEAMAP Spring Coastal Trawl Survey","1990","Prionotus rubio","Blackwing searobin","Common",0.197679881745032,0.205479452054795,"Less Common"
"19831","Southeast US","SEAMAP Spring Coastal Trawl Survey","1990","Prionotus scitulus","Leopard searobin","Common",0.198568321688052,0.164383561643836,"Less Common"
"19832","Southeast US","SEAMAP Spring Coastal Trawl Survey","1990","Prionotus tribulus","Bighead searobin","Common",0.38784729111205,0.438356164383562,"Common"
"19833","Southeast US","SEAMAP Spring Coastal Trawl Survey","1990","Pseudobatos lentiginosus","Atlantic guitarfish","Common",0.174087566355768,0.0136986301369863,"Rare"
"19834","Southeast US","SEAMAP Spring Coastal Trawl Survey","1990","Rachycentron canadum","Cobia","Common",0.229386327205533,0.0273972602739726,"Rare"
"19835","Southeast US","SEAMAP Spring Coastal Trawl Survey","1990","Rhinoptera bonasus","Cownose ray","Common",11.1888630836769,0.0547945205479452,"Rare"
"19836","Southeast US","SEAMAP Spring Coastal Trawl Survey","1990","Rhizoprionodon terraenovae","Atlantic sharpnose shark","Abundant",48.2473822919884,0.328767123287671,"Common"
"19837","Southeast US","SEAMAP Spring Coastal Trawl Survey","1990","Rimapenaeus constrictus","Roughneck shrimp","Rare",0.017613390880162,0.0821917808219178,"Rare"
"19838","Southeast US","SEAMAP Spring Coastal Trawl Survey","1990","Rostroraja eglanteria","Clearnose skate","Common",9.64112172315666,0.383561643835616,"Common"
"19839","Southeast US","SEAMAP Spring Coastal Trawl Survey","1990","Scomberomorus cavalla","King mackerel","Abundant",13.4807643603316,0.287671232876712,"Common"
"19840","Southeast US","SEAMAP Spring Coastal Trawl Survey","1990","Scomberomorus maculatus","Spanish mackerel","Abundant",15.9863503953159,0.452054794520548,"Common"
"19841","Southeast US","SEAMAP Spring Coastal Trawl Survey","1990","Scophthalmus aquosus","Windowpane flounder","Common",1.45730085235922,0.712328767123288,"Common"
"19842","Southeast US","SEAMAP Spring Coastal Trawl Survey","1990","Selene setapinnis","Atlantic moonfish","Common",2.55306547764488,0.205479452054795,"Less Common"
"19843","Southeast US","SEAMAP Spring Coastal Trawl Survey","1990","Sicyonia brevirostris","Brown rock shrimp","Rare",0.00209194653683912,0.0273972602739726,"Rare"
"19844","Southeast US","SEAMAP Spring Coastal Trawl Survey","1990","Sphoeroides maculatus","Northern puffer","Common",0.447033914357054,0.164383561643836,"Less Common"
"19845","Southeast US","SEAMAP Spring Coastal Trawl Survey","1990","Sphyraena guachancho","Guachanche barracuda","Common",8.68895131895244,0.0958904109589041,"Rare"
"19846","Southeast US","SEAMAP Spring Coastal Trawl Survey","1990","Sphyrna lewini","Scalloped hammerhead","Less Common",0.115523060954665,0.0136986301369863,"Rare"
"19847","Southeast US","SEAMAP Spring Coastal Trawl Survey","1990","Sphyrna tiburo","Bonnethead","Abundant",21.7518284421748,0.246575342465753,"Less Common"
"19848","Southeast US","SEAMAP Spring Coastal Trawl Survey","1990","Squilla empusa","Mantis shrimp","Common",0.907111513638353,0.219178082191781,"Less Common"
"19849","Southeast US","SEAMAP Spring Coastal Trawl Survey","1990","Stellifer lanceolatus","Star drum","Common",8.77079712697924,0.26027397260274,"Common"
"19850","Southeast US","SEAMAP Spring Coastal Trawl Survey","1990","Stephanolepis hispida","Planehead filefish","Rare",0.00231321479002122,0.0136986301369863,"Rare"
"19851","Southeast US","SEAMAP Spring Coastal Trawl Survey","1990","Syacium papillosum","Dusky flounder","Less Common",0.107206109119117,0.0273972602739726,"Rare"
"19852","Southeast US","SEAMAP Spring Coastal Trawl Survey","1990","Symphurus plagiusa","Blackcheek tonguefish","Common",1.38471990830214,0.328767123287671,"Common"
"19853","Southeast US","SEAMAP Spring Coastal Trawl Survey","1990","Synodus foetens","Inshore lizardfish","Abundant",16.7538885344917,0.63013698630137,"Common"
"19854","Southeast US","SEAMAP Spring Coastal Trawl Survey","1990","Trachinotus carolinus","Florida pompano","Common",1.2654986043356,0.0410958904109589,"Rare"
"19855","Southeast US","SEAMAP Spring Coastal Trawl Survey","1990","Trachurus lathami","Rough scad","Rare",0.00244678432513545,0.0136986301369863,"Rare"
"19856","Southeast US","SEAMAP Spring Coastal Trawl Survey","1990","Trichiurus lepturus","Atlantic cutlassfish","Common",9.64784398406769,0.246575342465753,"Less Common"
"19857","Southeast US","SEAMAP Spring Coastal Trawl Survey","1990","Trinectes maculatus","Hogchoker","Common",1.26221221342845,0.232876712328767,"Less Common"
"19858","Southeast US","SEAMAP Spring Coastal Trawl Survey","1990","Upeneus parvus","Dwarf goatfish","Rare",0.0016368434981999,0.0136986301369863,"Rare"
"19859","Southeast US","SEAMAP Spring Coastal Trawl Survey","1990","Urophycis floridana","Southern hake","Less Common",0.0688914771076361,0.0136986301369863,"Rare"
"19860","Southeast US","SEAMAP Spring Coastal Trawl Survey","1990","Urophycis regia","Spotted hake","Common",2.04327664397723,0.287671232876712,"Common"
"19861","Southeast US","SEAMAP Spring Coastal Trawl Survey","1990","Xiphopenaeus kroyeri","Atlantic seabob","Rare",0.00418183026080236,0.0136986301369863,"Rare"
"19862","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Acanthostracion quadricornis","Scrawled cowfish","Common",1.08226972721665,0.0410958904109589,"Rare"
"19863","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Achelous gibbesii","Iridescent swimming crab","Common",4.02640852948629,0.73972602739726,"Common"
"19864","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Achelous spinimanus","Blotched swimming crab","Common",8.56040604577657,0.479452054794521,"Common"
"19865","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Aetobatus narinari","Spotted eagle ray","Abundant",33.7603195597922,0.0410958904109589,"Rare"
"19866","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Alosa aestivalis","Blueback herring","Less Common",0.0596147389772492,0.0547945205479452,"Rare"
"19867","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Anchoa spp.","Anchovies","Common",6.46545652767017,0.945205479452055,"Highly Abundant"
"19868","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Ancylopsetta quadrocellata","Ocellated flounder","Common",1.8232353397154,0.589041095890411,"Common"
"19869","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Archosargus probatocephalus","Sheepshead","Common",1.22353803887592,0.0273972602739726,"Rare"
"19870","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Arenaeus cribrarius","Speckled swimming crab","Common",3.07204532145065,0.36986301369863,"Common"
"19871","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Ariopsis felis","Hardhead catfish","Abundant",20.4253686649614,0.36986301369863,"Common"
"19872","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Bagre marinus","Gafftopsail catfish","Common",1.51806689019974,0.123287671232877,"Less Common"
"19873","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Bairdiella chrysoura","Silver perch","Abundant",11.8540865262141,0.424657534246575,"Common"
"19874","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Bathytoshia centroura","Roughtail stingray","Abundant",49.6531431980955,0.0273972602739726,"Rare"
"19875","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Brevoortia smithi","Yellowfin menhaden","Common",4.65855278435864,0.232876712328767,"Less Common"
"19876","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Brevoortia tyrannus","Atlantic menhaden","Abundant",12.7385313334408,0.36986301369863,"Common"
"19877","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Calappa flammea","Flame box crab","Common",0.500724115659136,0.150684931506849,"Less Common"
"19878","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Callinectes ornatus","Shelling crab","Less Common",0.0615895117168084,0.0547945205479452,"Rare"
"19879","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Callinectes sapidus","Blue crab","Common",0.986955513210427,0.136986301369863,"Less Common"
"19880","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Callinectes similis","Lesser blue crab","Common",2.99279678983504,0.493150684931507,"Common"
"19881","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Cancer irroratus","Atlantic rock crab","Rare",0.00219095220976377,0.0136986301369863,"Rare"
"19882","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Caranx crysos","Blue runner","Less Common",0.0423709688524672,0.0410958904109589,"Rare"
"19883","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Caranx hippos","Crevalle jack","Common",0.161357932295736,0.0273972602739726,"Rare"
"19884","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Carcharhinus acronotus","Blacknose shark","Common",1.11797972863856,0.0547945205479452,"Rare"
"19885","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Centropristis philadelphica","Rock sea bass","Rare",0.0193058267337288,0.0136986301369863,"Rare"
"19886","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Centropristis striata","Black sea bass","Common",0.746230326395244,0.164383561643836,"Less Common"
"19887","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Chaetodipterus faber","Atlantic spadefish","Highly Abundant",82.1508230571178,0.342465753424658,"Common"
"19888","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Chilomycterus schoepfii","Striped burrfish","Common",3.50863583790739,0.26027397260274,"Common"
"19889","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Chloroscombrus chrysurus","Atlantic bumper","Common",3.74542409362742,0.534246575342466,"Common"
"19890","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Citharichthys macrops","Spotted whiff","Common",1.03034326141784,0.534246575342466,"Common"
"19891","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Citharichthys spilopterus","Bay whiff","Rare",0.00116949220455736,0.0136986301369863,"Rare"
"19892","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Cynoscion nothus","Silver seatrout","Abundant",16.966821442474,0.465753424657534,"Common"
"19893","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Cynoscion regalis","Weakfish","Abundant",48.4126508556887,0.616438356164384,"Common"
"19894","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Decapterus punctatus","Round scad","Less Common",0.0710188958535213,0.0410958904109589,"Rare"
"19895","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Diplectrum formosum","Sand perch","Less Common",0.0325691110962254,0.0547945205479452,"Rare"
"19896","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Doryteuthis sp","Inshore Squid sp.","Common",1.49627296625341,0.424657534246575,"Common"
"19897","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Echeneis naucrates","Sharksucker","Less Common",0.0830370887500468,0.0136986301369863,"Rare"
"19898","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Etropus crossotus","Fringed flounder","Common",1.39977820943905,0.616438356164384,"Common"
"19899","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Etropus cyclosquamus","Shelf flounder","Rare",0.0178807307382409,0.0684931506849315,"Rare"
"19900","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Etrumeus sadina","Round herring","Rare",0.0077991129165015,0.0684931506849315,"Rare"
"19901","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Eucinostomus spp.","Mojarras","Rare",0.0161918557384516,0.0136986301369863,"Rare"
"19902","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Gibbesia neglecta","Lesser mantis shrimp","Common",1.19844016044203,0.438356164383562,"Common"
"19903","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Gymnura altavela","Spiny butterfly ray","Abundant",24.893743955975,0.0547945205479452,"Rare"
"19904","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Gymnura micrura","Smooth butterfly ray","Abundant",37.8844720688336,0.191780821917808,"Less Common"
"19905","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Harengula jaguana","Scaled sardine","Less Common",0.0253466243810247,0.0273972602739726,"Rare"
"19906","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Hepatus epheliticus","Calico box crab","Common",1.58319816181263,0.493150684931507,"Common"
"19907","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Hypanus americanus","Southern stingray","Common",1.99359985090684,0.0273972602739726,"Rare"
"19908","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Hypanus sabinus","Atlantic stingray","Common",0.32415609270327,0.0136986301369863,"Rare"
"19909","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Hypanus say","Bluntnose stingray","Highly Abundant",57.805991119165,0.438356164383562,"Common"
"19910","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Lagodon rhomboides","Pinfish","Abundant",28.6526162132156,0.493150684931507,"Common"
"19911","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Larimus fasciatus","Banded drum","Abundant",29.731657509213,0.561643835616438,"Common"
"19912","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Leiostomus xanthurus","Spot","Highly Abundant",752.82238240551,0.821917808219178,"Abundant"
"19913","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Lolliguncula brevis","Atlantic brief squid","Common",9.04040339432895,0.972602739726027,"Highly Abundant"
"19914","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Menippe mercenaria","Florida stone crab","Common",0.241055023017899,0.191780821917808,"Less Common"
"19915","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Menticirrhus americanus","Southern kingfish","Abundant",45.5578497045653,0.849315068493151,"Abundant"
"19916","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Menticirrhus littoralis","Gulf kingfish","Common",5.80950229946578,0.273972602739726,"Common"
"19917","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Menticirrhus saxatilis","Northern kingfish","Common",0.379737792743469,0.0547945205479452,"Rare"
"19918","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Micropogonias undulatus","Atlantic croaker","Highly Abundant",550.531838662645,0.671232876712329,"Common"
"19919","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Mobula hypostoma","Devil ray","Abundant",25.4454118354427,0.0410958904109589,"Rare"
"19920","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Mustelus canis","Smooth dogfish","Abundant",52.4053443624059,0.0958904109589041,"Rare"
"19921","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Myliobatis freminvillei","Bullnose eagle ray","Highly Abundant",430.305713537251,0.410958904109589,"Common"
"19922","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Narcine brasiliensis","Brazilian electric ray","Common",0.40401691947342,0.0547945205479452,"Rare"
"19923","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Octopus vulgaris","Common octopus","Rare",0.00260652915331562,0.0136986301369863,"Rare"
"19924","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Ophidion marginatum","Striped cusk-eel","Less Common",0.0387503829283055,0.0410958904109589,"Rare"
"19925","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Opisthonema oglinum","Atlantic thread herring","Common",9.95049461345279,0.808219178082192,"Abundant"
"19926","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Orthopristis chrysoptera","Pigfish","Abundant",28.3609242640576,0.383561643835616,"Common"
"19927","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Ovalipes ocellatus","Ocellate lady crab","Common",1.56972891537592,0.424657534246575,"Common"
"19928","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Ovalipes stephensoni","Coarsehand lady crab","Common",1.75045733285877,0.63013698630137,"Common"
"19929","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Pagurus longicarpus","Longwrist hermit crab","Rare",0.00428047157215515,0.0684931506849315,"Rare"
"19930","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Pagurus pollicaris","Gray hermit crab","Common",0.713094109259388,0.410958904109589,"Common"
"19931","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Paralichthys albigutta","Gulf flounder","Less Common",0.0470958013405127,0.0136986301369863,"Rare"
"19932","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Paralichthys dentatus","Summer flounder","Common",6.28413717692769,0.602739726027397,"Common"
"19933","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Paralichthys lethostigma","Southern flounder","Common",0.875094207870467,0.123287671232877,"Less Common"
"19934","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Penaeus aztecus","Brown shrimp","Common",0.289599028631182,0.232876712328767,"Less Common"
"19935","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Penaeus duorarum","Pink shrimp","Common",3.11790990793651,0.452054794520548,"Common"
"19936","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Penaeus setiferus","Northern white shrimp","Abundant",43.2653029205249,0.493150684931507,"Common"
"19937","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Peprilus paru","Harvestfish","Common",7.96538040121919,0.520547945205479,"Common"
"19938","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Peprilus triacanthus","American butterfish","Common",1.9649114448861,0.589041095890411,"Common"
"19939","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Persephona mediterranea","Mottled purse crab","Common",0.332387738893538,0.506849315068493,"Common"
"19940","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Pilumnus sayi","Spineback hairy crab","Less Common",0.0247340443476066,0.136986301369863,"Less Common"
"19941","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Pomatomus saltatrix","Bluefish","Abundant",16.6165720488098,0.465753424657534,"Common"
"19942","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Porcellana sigsbeiana","Striped porcelain crab","Rare",0.00156759040534118,0.0684931506849315,"Rare"
"19943","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Prionotus carolinus","Northern searobin","Common",7.96749399218651,0.684931506849315,"Common"
"19944","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Prionotus evolans","Striped searobin","Less Common",0.152909846771042,0.191780821917808,"Less Common"
"19945","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Prionotus rubio","Blackwing searobin","Common",0.171958233239025,0.178082191780822,"Less Common"
"19946","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Prionotus scitulus","Leopard searobin","Common",0.70784066048975,0.232876712328767,"Less Common"
"19947","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Prionotus tribulus","Bighead searobin","Common",2.54782817532338,0.712328767123288,"Common"
"19948","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Pseudobatos lentiginosus","Atlantic guitarfish","Common",0.417044664530498,0.0136986301369863,"Rare"
"19949","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Rachycentron canadum","Cobia","Common",5.56814651909561,0.0410958904109589,"Rare"
"19950","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Rhinoptera bonasus","Cownose ray","Highly Abundant",112.185674436333,0.0958904109589041,"Rare"
"19951","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Rhizoprionodon terraenovae","Atlantic sharpnose shark","Highly Abundant",52.740395786428,0.438356164383562,"Common"
"19952","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Rimapenaeus constrictus","Roughneck shrimp","Less Common",0.0578403167063814,0.205479452054795,"Less Common"
"19953","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Rostroraja eglanteria","Clearnose skate","Abundant",19.678675337718,0.342465753424658,"Common"
"19954","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Sardinella aurita","Spanish sardine","Rare",0.0130546001552953,0.0547945205479452,"Rare"
"19955","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Scomberomorus cavalla","King mackerel","Common",2.40603649890365,0.0958904109589041,"Rare"
"19956","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Scomberomorus maculatus","Spanish mackerel","Abundant",12.2448088602036,0.712328767123288,"Common"
"19957","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Scophthalmus aquosus","Windowpane flounder","Common",0.89348958529597,0.534246575342466,"Common"
"19958","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Selene setapinnis","Atlantic moonfish","Common",0.862938104320833,0.150684931506849,"Less Common"
"19959","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Selene vomer","Lookdown","Less Common",0.0866179779475001,0.164383561643836,"Less Common"
"19960","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Sicyonia brevirostris","Brown rock shrimp","Rare",0.0117715907914814,0.0547945205479452,"Rare"
"19961","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Sphoeroides maculatus","Northern puffer","Common",1.36139624310236,0.315068493150685,"Common"
"19962","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Sphyraena guachancho","Guachanche barracuda","Common",0.500510760140915,0.123287671232877,"Less Common"
"19963","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Sphyrna lewini","Scalloped hammerhead","Common",0.525609820007883,0.0273972602739726,"Rare"
"19964","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Sphyrna tiburo","Bonnethead","Abundant",46.0311835193059,0.301369863013699,"Common"
"19965","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Squalus acanthias","Spiny dogfish","Abundant",12.1703739086869,0.0273972602739726,"Rare"
"19966","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Squilla empusa","Mantis shrimp","Common",2.32947826961458,0.493150684931507,"Common"
"19967","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Stellifer lanceolatus","Star drum","Abundant",22.3271650617731,0.465753424657534,"Common"
"19968","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Stephanolepis hispida","Planehead filefish","Rare",0.00220498322990132,0.0547945205479452,"Rare"
"19969","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Syacium papillosum","Dusky flounder","Less Common",0.0477307653320938,0.0410958904109589,"Rare"
"19970","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Symphurus plagiusa","Blackcheek tonguefish","Common",6.88047095238303,0.589041095890411,"Common"
"19971","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Syngnathus louisianae","Chain pipefish","Rare",0.00793050255898928,0.0547945205479452,"Rare"
"19972","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Synodus foetens","Inshore lizardfish","Highly Abundant",53.5996807053048,0.616438356164384,"Common"
"19973","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Trachinotus carolinus","Florida pompano","Less Common",0.118892959062713,0.0273972602739726,"Rare"
"19974","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Trachurus lathami","Rough scad","Rare",0.00336302016109811,0.0273972602739726,"Rare"
"19975","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Trichiurus lepturus","Atlantic cutlassfish","Abundant",14.0444354973861,0.410958904109589,"Common"
"19976","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Trinectes maculatus","Hogchoker","Common",3.22128858765278,0.465753424657534,"Common"
"19977","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Upeneus parvus","Dwarf goatfish","Rare",0.00441264472594418,0.0547945205479452,"Rare"
"19978","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Urophycis floridana","Southern hake","Common",0.288620542799013,0.0958904109589041,"Rare"
"19979","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Urophycis regia","Spotted hake","Common",4.66387746446407,0.246575342465753,"Less Common"
"19980","Southeast US","SEAMAP Spring Coastal Trawl Survey","1991","Xiphopenaeus kroyeri","Atlantic seabob","Common",0.808063269748692,0.123287671232877,"Less Common"
"19981","Southeast US","SEAMAP Spring Coastal Trawl Survey","1992","Acanthostracion quadricornis","Scrawled cowfish","Common",1.55989269349433,0.0684931506849315,"Rare"
"19982","Southeast US","SEAMAP Spring Coastal Trawl Survey","1992","Achelous gibbesii","Iridescent swimming crab","Common",2.52214503281498,0.547945205479452,"Common"
"19983","Southeast US","SEAMAP Spring Coastal Trawl Survey","1992","Achelous spinimanus","Blotched swimming crab","Common",1.68330075064786,0.452054794520548,"Common"
"19984","Southeast US","SEAMAP Spring Coastal Trawl Survey","1992","Aetobatus narinari","Spotted eagle ray","Abundant",12.0680197235444,0.0410958904109589,"Rare"
"19985","Southeast US","SEAMAP Spring Coastal Trawl Survey","1992","Alosa aestivalis","Blueback herring","Less Common",0.0848590319692507,0.0821917808219178,"Rare"
"19986","Southeast US","SEAMAP Spring Coastal Trawl Survey","1992","Anchoa spp.","Anchovies","Common",4.78217104182997,0.794520547945205,"Abundant"
"19987","Southeast US","SEAMAP Spring Coastal Trawl Survey","1992","Ancylopsetta quadrocellata","Ocellated flounder","Common",1.70481967066649,0.657534246575342,"Common"
"19988","Southeast US","SEAMAP Spring Coastal Trawl Survey","1992","Archosargus probatocephalus","Sheepshead","Common",1.77106293490481,0.0273972602739726,"Rare"
"19989","Southeast US","SEAMAP Spring Coastal Trawl Survey","1992","Arenaeus cribrarius","Speckled swimming crab","Common",1.16042593663345,0.136986301369863,"Less Common"
"19990","Southeast US","SEAMAP Spring Coastal Trawl Survey","1992","Ariopsis felis","Hardhead catfish","Common",2.50539944441805,0.205479452054795,"Less Common"
"19991","Southeast US","SEAMAP Spring Coastal Trawl Survey","1992","Bagre marinus","Gafftopsail catfish","Less Common",0.116369148459047,0.0273972602739726,"Rare"
"19992","Southeast US","SEAMAP Spring Coastal Trawl Survey","1992","Bairdiella chrysoura","Silver perch","Common",8.05283549581698,0.328767123287671,"Common"
"19993","Southeast US","SEAMAP Spring Coastal Trawl Survey","1992","Bathytoshia centroura","Roughtail stingray","Abundant",20.7792079677323,0.0136986301369863,"Rare"
"19994","Southeast US","SEAMAP Spring Coastal Trawl Survey","1992","Brevoortia smithi","Yellowfin menhaden","Common",1.08064591703941,0.0410958904109589,"Rare"
"19995","Southeast US","SEAMAP Spring Coastal Trawl Survey","1992","Brevoortia tyrannus","Atlantic menhaden","Common",9.2444907102443,0.273972602739726,"Common"
"19996","Southeast US","SEAMAP Spring Coastal Trawl Survey","1992","Calappa flammea","Flame box crab","Common",0.590409241378682,0.178082191780822,"Less Common"
"19997","Southeast US","SEAMAP Spring Coastal Trawl Survey","1992","Callinectes sapidus","Blue crab","Common",1.30077892883679,0.178082191780822,"Less Common"
"19998","Southeast US","SEAMAP Spring Coastal Trawl Survey","1992","Callinectes similis","Lesser blue crab","Common",0.390818592201012,0.287671232876712,"Common"
"19999","Southeast US","SEAMAP Spring Coastal Trawl Survey","1992","Cancer irroratus","Atlantic rock crab","Less Common",0.0296108143095285,0.136986301369863,"Less Common"
"20000","Southeast US","SEAMAP Spring Coastal Trawl Survey","1992","Caranx crysos","Blue runner","Common",4.82199460387813,0.136986301369863,"Less Common"
