"","Region","SurveyName","Year","Species","Common","Bin","WTCPUE","HaulProportion","HaulBin"
"9973","Northeast US","NEFSC Fall Bottom Trawl","2007","Leucoraja ocellata","Winter skate","Highly Abundant",1295.359,0.229007633587786,"Less Common"
"9974","Northeast US","NEFSC Fall Bottom Trawl","2007","Limulus polyphemus","Horseshoe crab","Less Common",2.92,0.0114503816793893,"Rare"
"9975","Northeast US","NEFSC Fall Bottom Trawl","2007","Lithodes maja","Norway king crab","Rare",0.536,0.0114503816793893,"Rare"
"9976","Northeast US","NEFSC Fall Bottom Trawl","2007","Lophius americanus","Monkfish","Common",160.089,0.190839694656489,"Less Common"
"9977","Northeast US","NEFSC Fall Bottom Trawl","2007","Malacoraja senta","Smooth skate","Common",16.867,0.0725190839694656,"Rare"
"9978","Northeast US","NEFSC Fall Bottom Trawl","2007","Maurolicus weitzmani","Atlantic pearlside","Less Common",0.805,0.0725190839694656,"Rare"
"9979","Northeast US","NEFSC Fall Bottom Trawl","2007","Melanogrammus aeglefinus","Haddock","Highly Abundant",6792.803,0.244274809160305,"Less Common"
"9980","Northeast US","NEFSC Fall Bottom Trawl","2007","Menticirrhus americanus","Southern kingfish","Common",8.564,0.0190839694656489,"Rare"
"9981","Northeast US","NEFSC Fall Bottom Trawl","2007","Menticirrhus saxatilis","Northern kingfish","Less Common",3.571,0.0152671755725191,"Rare"
"9982","Northeast US","NEFSC Fall Bottom Trawl","2007","Merluccius albidus","Offshore hake","Common",10.391,0.0305343511450382,"Rare"
"9983","Northeast US","NEFSC Fall Bottom Trawl","2007","Merluccius bilinearis","Silver hake","Abundant",686.828,0.637404580152672,"Common"
"9984","Northeast US","NEFSC Fall Bottom Trawl","2007","Micropogonias undulatus","Atlantic croaker","Highly Abundant",3523.441,0.0877862595419847,"Rare"
"9985","Northeast US","NEFSC Fall Bottom Trawl","2007","Mustelus canis","Smooth dogfish","Highly Abundant",896.269,0.137404580152672,"Less Common"
"9986","Northeast US","NEFSC Fall Bottom Trawl","2007","Myliobatis freminvillei","Bullnose eagle ray","Abundant",725.71,0.0572519083969466,"Rare"
"9987","Northeast US","NEFSC Fall Bottom Trawl","2007","Myoxocephalus octodecemspinosus","Longhorn sculpin","Abundant",436.991,0.194656488549618,"Less Common"
"9988","Northeast US","NEFSC Fall Bottom Trawl","2007","Myxine glutinosa","Atlantic hagfish","Less Common",1.5,0.0648854961832061,"Rare"
"9989","Northeast US","NEFSC Fall Bottom Trawl","2007","Opisthonema oglinum","Atlantic thread herring","Less Common",2.954,0.0190839694656489,"Rare"
"9990","Northeast US","NEFSC Fall Bottom Trawl","2007","Orthopristis chrysoptera","Pigfish","Less Common",1.643,0.0190839694656489,"Rare"
"9991","Northeast US","NEFSC Fall Bottom Trawl","2007","Ovalipes ocellatus","Ocellate lady crab","Less Common",1.177,0.0152671755725191,"Rare"
"9992","Northeast US","NEFSC Fall Bottom Trawl","2007","Ovalipes stephensoni","Coarsehand lady crab","Less Common",0.981,0.0152671755725191,"Rare"
"9993","Northeast US","NEFSC Fall Bottom Trawl","2007","Pandalus borealis","Atlantic northern shrimp","Common",171.996,0.148854961832061,"Less Common"
"9994","Northeast US","NEFSC Fall Bottom Trawl","2007","Pandalus montagui","Aesop shrimp","Common",14.271,0.0305343511450382,"Rare"
"9995","Northeast US","NEFSC Fall Bottom Trawl","2007","Paralichthys dentatus","Summer flounder","Abundant",357.272,0.225190839694656,"Less Common"
"9996","Northeast US","NEFSC Fall Bottom Trawl","2007","Pasiphaea multidentata","Pink glass shrimp","Common",4.194,0.0725190839694656,"Rare"
"9997","Northeast US","NEFSC Fall Bottom Trawl","2007","Peprilus triacanthus","American butterfish","Abundant",309.651,0.454198473282443,"Common"
"9998","Northeast US","NEFSC Fall Bottom Trawl","2007","Peristedion miniatum","Armored searobin","Common",7.193,0.0114503816793893,"Rare"
"9999","Northeast US","NEFSC Fall Bottom Trawl","2007","Placopecten magellanicus","Atlantic sea scallop","Abundant",555.045,0.385496183206107,"Common"
"10000","Northeast US","NEFSC Fall Bottom Trawl","2007","Pollachius virens","Pollock","Common",184.884,0.083969465648855,"Rare"
"10001","Northeast US","NEFSC Fall Bottom Trawl","2007","Pomatomus saltatrix","Bluefish","Common",132.761,0.125954198473282,"Less Common"
"10002","Northeast US","NEFSC Fall Bottom Trawl","2007","Prionotus carolinus","Northern searobin","Common",87.171,0.148854961832061,"Less Common"
"10003","Northeast US","NEFSC Fall Bottom Trawl","2007","Prionotus evolans","Striped searobin","Common",13.25,0.0648854961832061,"Rare"
"10004","Northeast US","NEFSC Fall Bottom Trawl","2007","Pseudopleuronectes americanus","Winter flounder","Abundant",282.585,0.194656488549618,"Less Common"
"10005","Northeast US","NEFSC Fall Bottom Trawl","2007","Rhizoprionodon terraenovae","Atlantic sharpnose shark","Less Common",3.314,0.00381679389312977,"Rare"
"10006","Northeast US","NEFSC Fall Bottom Trawl","2007","Sardinella aurita","Spanish sardine","Less Common",2.267,0.0152671755725191,"Rare"
"10007","Northeast US","NEFSC Fall Bottom Trawl","2007","Scomber scombrus","Atlantic mackerel","Common",21.373,0.0419847328244275,"Rare"
"10008","Northeast US","NEFSC Fall Bottom Trawl","2007","Scomberesox saurus","Atlantic saury","Rare",0.263,0.0190839694656489,"Rare"
"10009","Northeast US","NEFSC Fall Bottom Trawl","2007","Scophthalmus aquosus","Windowpane flounder","Common",46.186,0.194656488549618,"Less Common"
"10010","Northeast US","NEFSC Fall Bottom Trawl","2007","Scyliorhinus retifer","Chain catshark","Common",8.25,0.0572519083969466,"Rare"
"10011","Northeast US","NEFSC Fall Bottom Trawl","2007","Sebastes fasciatus","Acadian redfish","Highly Abundant",2974.111,0.232824427480916,"Less Common"
"10012","Northeast US","NEFSC Fall Bottom Trawl","2007","Selene setapinnis","Atlantic moonfish","Rare",0.022,0.0305343511450382,"Rare"
"10013","Northeast US","NEFSC Fall Bottom Trawl","2007","Sphoeroides maculatus","Northern puffer","Less Common",0.643,0.0343511450381679,"Rare"
"10014","Northeast US","NEFSC Fall Bottom Trawl","2007","Sphyraena borealis","Northern sennet","Rare",0.385,0.0114503816793893,"Rare"
"10015","Northeast US","NEFSC Fall Bottom Trawl","2007","Squalus acanthias","Spiny dogfish","Highly Abundant",17280.864,0.408396946564886,"Common"
"10016","Northeast US","NEFSC Fall Bottom Trawl","2007","Stenotomus chrysops","Scup","Abundant",693.545,0.156488549618321,"Less Common"
"10017","Northeast US","NEFSC Fall Bottom Trawl","2007","Synodus foetens","Inshore lizardfish","Rare",0.315,0.0190839694656489,"Rare"
"10018","Northeast US","NEFSC Fall Bottom Trawl","2007","Tautogolabrus adspersus","Cunner","Common",10.553,0.0229007633587786,"Rare"
"10019","Northeast US","NEFSC Fall Bottom Trawl","2007","Trachurus lathami","Rough scad","Common",6.47,0.0152671755725191,"Rare"
"10020","Northeast US","NEFSC Fall Bottom Trawl","2007","Urophycis chuss","Red hake","Abundant",342.834,0.49618320610687,"Common"
"10021","Northeast US","NEFSC Fall Bottom Trawl","2007","Urophycis regia","Spotted hake","Common",94.968,0.236641221374046,"Less Common"
"10022","Northeast US","NEFSC Fall Bottom Trawl","2007","Urophycis tenuis","White hake","Abundant",503.574,0.290076335877863,"Common"
"10023","Northeast US","NEFSC Fall Bottom Trawl","2008","Alosa aestivalis","Blueback herring","Less Common",3.169,0.0421455938697318,"Rare"
"10024","Northeast US","NEFSC Fall Bottom Trawl","2008","Alosa pseudoharengus","Alewife","Common",81.467,0.0996168582375479,"Rare"
"10025","Northeast US","NEFSC Fall Bottom Trawl","2008","Alosa sapidissima","American shad","Common",23.808,0.0459770114942529,"Rare"
"10026","Northeast US","NEFSC Fall Bottom Trawl","2008","Amblyraja radiata","Thorny skate","Common",36.748,0.0574712643678161,"Rare"
"10027","Northeast US","NEFSC Fall Bottom Trawl","2008","Ammodytes dubius","Northern sand lance","Less Common",3.469,0.10727969348659,"Less Common"
"10028","Northeast US","NEFSC Fall Bottom Trawl","2008","Anarhichas lupus","Atlantic wolffish","Common",14.24,0.0114942528735632,"Rare"
"10029","Northeast US","NEFSC Fall Bottom Trawl","2008","Anchoa hepsetus","Striped anchovy","Common",29.806,0.0574712643678161,"Rare"
"10030","Northeast US","NEFSC Fall Bottom Trawl","2008","Anchoa mitchilli","Bay anchovy","Common",16.992,0.0421455938697318,"Rare"
"10031","Northeast US","NEFSC Fall Bottom Trawl","2008","Antigonia capros","Deepbody boarfish","Rare",0.249,0.0114942528735632,"Rare"
"10032","Northeast US","NEFSC Fall Bottom Trawl","2008","Ariomma bondi","Silver rag driftfish","Rare",0.048,0.00383141762452107,"Rare"
"10033","Northeast US","NEFSC Fall Bottom Trawl","2008","Aspidophoroides monopterygius","Alligatorfish","Rare",0.07,0.0383141762452107,"Rare"
"10034","Northeast US","NEFSC Fall Bottom Trawl","2008","Bathypolypus arcticus","North atlantic octopus","Less Common",2.86,0.103448275862069,"Less Common"
"10035","Northeast US","NEFSC Fall Bottom Trawl","2008","Brosme brosme","Cusk","Common",6.675,0.0229885057471264,"Rare"
"10036","Northeast US","NEFSC Fall Bottom Trawl","2008","Cancer borealis","Jonah crab","Common",7.009,0.191570881226054,"Less Common"
"10037","Northeast US","NEFSC Fall Bottom Trawl","2008","Cancer irroratus","Atlantic rock crab","Common",7.52,0.226053639846743,"Less Common"
"10038","Northeast US","NEFSC Fall Bottom Trawl","2008","Caranx crysos","Blue runner","Less Common",2.97,0.0229885057471264,"Rare"
"10039","Northeast US","NEFSC Fall Bottom Trawl","2008","Centropristis striata","Black sea bass","Common",36.916,0.0881226053639847,"Rare"
"10040","Northeast US","NEFSC Fall Bottom Trawl","2008","Chlorophthalmus agassizi","Shortnose greeneye","Rare",0.155,0.0344827586206897,"Rare"
"10041","Northeast US","NEFSC Fall Bottom Trawl","2008","Citharichthys arctifrons","Gulf stream flounder","Common",5.802,0.191570881226054,"Less Common"
"10042","Northeast US","NEFSC Fall Bottom Trawl","2008","Clupea harengus","Atlantic herring","Abundant",506.362,0.279693486590038,"Common"
"10043","Northeast US","NEFSC Fall Bottom Trawl","2008","Cryptacanthodes maculatus","Wrymouth","Less Common",1.911,0.00766283524904215,"Rare"
"10044","Northeast US","NEFSC Fall Bottom Trawl","2008","Cynoscion regalis","Weakfish","Common",85.625,0.0727969348659004,"Rare"
"10045","Northeast US","NEFSC Fall Bottom Trawl","2008","Decapterus punctatus","Round scad","Rare",0.463,0.0383141762452107,"Rare"
"10046","Northeast US","NEFSC Fall Bottom Trawl","2008","Dichelopandalus leptocerus","Bristled longbeak","Common",25.125,0.157088122605364,"Less Common"
"10047","Northeast US","NEFSC Fall Bottom Trawl","2008","Dipturus laevis","Barndoor skate","Abundant",266.896,0.118773946360153,"Less Common"
"10048","Northeast US","NEFSC Fall Bottom Trawl","2008","Enchelyopus cimbrius","Fourbeard rockling","Rare",0.589,0.0344827586206897,"Rare"
"10049","Northeast US","NEFSC Fall Bottom Trawl","2008","Gadus morhua","Atlantic cod","Abundant",716.667,0.18007662835249,"Less Common"
"10050","Northeast US","NEFSC Fall Bottom Trawl","2008","Glyptocephalus cynoglossus","Witch flounder","Common",40.23,0.157088122605364,"Less Common"
"10051","Northeast US","NEFSC Fall Bottom Trawl","2008","Helicolenus dactylopterus","Blackbelly rosefish","Common",13.569,0.0804597701149425,"Rare"
"10052","Northeast US","NEFSC Fall Bottom Trawl","2008","Hemitripterus americanus","Sea raven","Common",192.056,0.210727969348659,"Less Common"
"10053","Northeast US","NEFSC Fall Bottom Trawl","2008","Hippoglossoides platessoides","American plaice","Abundant",262.098,0.233716475095785,"Less Common"
"10054","Northeast US","NEFSC Fall Bottom Trawl","2008","Hippoglossus hippoglossus","Atlantic halibut","Common",22.34,0.0191570881226054,"Rare"
"10055","Northeast US","NEFSC Fall Bottom Trawl","2008","Homarus americanus","American lobster","Abundant",491.141,0.360153256704981,"Common"
"10056","Northeast US","NEFSC Fall Bottom Trawl","2008","Illex illecebrosus","Northern shortfin squid","Abundant",293.151,0.509578544061303,"Common"
"10057","Northeast US","NEFSC Fall Bottom Trawl","2008","Larimus fasciatus","Banded drum","Common",9.608,0.0306513409961686,"Rare"
"10058","Northeast US","NEFSC Fall Bottom Trawl","2008","Leiostomus xanthurus","Spot","Abundant",698.85,0.0842911877394636,"Rare"
"10059","Northeast US","NEFSC Fall Bottom Trawl","2008","Lepophidium profundorum","Fawn cusk-eel","Common",6.616,0.0689655172413793,"Rare"
"10060","Northeast US","NEFSC Fall Bottom Trawl","2008","Leucoraja garmani","Rosette skate","Less Common",3.192,0.0421455938697318,"Rare"
"10061","Northeast US","NEFSC Fall Bottom Trawl","2008","Leucoraja ocellata","Winter skate","Highly Abundant",3405.422,0.229885057471264,"Less Common"
"10062","Northeast US","NEFSC Fall Bottom Trawl","2008","Limulus polyphemus","Horseshoe crab","Common",6.58,0.0153256704980843,"Rare"
"10063","Northeast US","NEFSC Fall Bottom Trawl","2008","Lithodes maja","Norway king crab","Less Common",0.905,0.0153256704980843,"Rare"
"10064","Northeast US","NEFSC Fall Bottom Trawl","2008","Lophius americanus","Monkfish","Common",141.877,0.18007662835249,"Less Common"
"10065","Northeast US","NEFSC Fall Bottom Trawl","2008","Malacoraja senta","Smooth skate","Common",14.535,0.0766283524904215,"Rare"
"10066","Northeast US","NEFSC Fall Bottom Trawl","2008","Maurolicus weitzmani","Atlantic pearlside","Less Common",0.656,0.0383141762452107,"Rare"
"10067","Northeast US","NEFSC Fall Bottom Trawl","2008","Melanogrammus aeglefinus","Haddock","Highly Abundant",2975.808,0.210727969348659,"Less Common"
"10068","Northeast US","NEFSC Fall Bottom Trawl","2008","Menticirrhus americanus","Southern kingfish","Common",12.08,0.0153256704980843,"Rare"
"10069","Northeast US","NEFSC Fall Bottom Trawl","2008","Menticirrhus saxatilis","Northern kingfish","Rare",0.526,0.00766283524904215,"Rare"
"10070","Northeast US","NEFSC Fall Bottom Trawl","2008","Merluccius albidus","Offshore hake","Common",4.014,0.0344827586206897,"Rare"
"10071","Northeast US","NEFSC Fall Bottom Trawl","2008","Merluccius bilinearis","Silver hake","Abundant",620.307,0.670498084291188,"Common"
"10072","Northeast US","NEFSC Fall Bottom Trawl","2008","Micropogonias undulatus","Atlantic croaker","Highly Abundant",1183.826,0.0766283524904215,"Rare"
"10073","Northeast US","NEFSC Fall Bottom Trawl","2008","Mustelus canis","Smooth dogfish","Highly Abundant",821.568,0.14176245210728,"Less Common"
"10074","Northeast US","NEFSC Fall Bottom Trawl","2008","Myliobatis freminvillei","Bullnose eagle ray","Abundant",321.8,0.0459770114942529,"Rare"
"10075","Northeast US","NEFSC Fall Bottom Trawl","2008","Myoxocephalus octodecemspinosus","Longhorn sculpin","Abundant",426.251,0.222222222222222,"Less Common"
"10076","Northeast US","NEFSC Fall Bottom Trawl","2008","Myxine glutinosa","Atlantic hagfish","Less Common",1.524,0.0651340996168582,"Rare"
"10077","Northeast US","NEFSC Fall Bottom Trawl","2008","Opisthonema oglinum","Atlantic thread herring","Less Common",0.981,0.0114942528735632,"Rare"
"10078","Northeast US","NEFSC Fall Bottom Trawl","2008","Orthopristis chrysoptera","Pigfish","Rare",0.032,0.00383141762452107,"Rare"
"10079","Northeast US","NEFSC Fall Bottom Trawl","2008","Ovalipes ocellatus","Ocellate lady crab","Less Common",2.654,0.0651340996168582,"Rare"
"10080","Northeast US","NEFSC Fall Bottom Trawl","2008","Ovalipes stephensoni","Coarsehand lady crab","Rare",0.414,0.0268199233716475,"Rare"
"10081","Northeast US","NEFSC Fall Bottom Trawl","2008","Pandalus borealis","Atlantic northern shrimp","Common",113.323,0.145593869731801,"Less Common"
"10082","Northeast US","NEFSC Fall Bottom Trawl","2008","Pandalus montagui","Aesop shrimp","Common",28.863,0.0383141762452107,"Rare"
"10083","Northeast US","NEFSC Fall Bottom Trawl","2008","Paralichthys dentatus","Summer flounder","Abundant",301.695,0.21455938697318,"Less Common"
"10084","Northeast US","NEFSC Fall Bottom Trawl","2008","Pasiphaea multidentata","Pink glass shrimp","Less Common",0.864,0.0306513409961686,"Rare"
"10085","Northeast US","NEFSC Fall Bottom Trawl","2008","Peprilus triacanthus","American butterfish","Abundant",613.993,0.555555555555556,"Common"
"10086","Northeast US","NEFSC Fall Bottom Trawl","2008","Peristedion miniatum","Armored searobin","Less Common",2.055,0.0114942528735632,"Rare"
"10087","Northeast US","NEFSC Fall Bottom Trawl","2008","Placopecten magellanicus","Atlantic sea scallop","Abundant",693.426,0.371647509578544,"Common"
"10088","Northeast US","NEFSC Fall Bottom Trawl","2008","Pollachius virens","Pollock","Abundant",286.036,0.0957854406130268,"Rare"
"10089","Northeast US","NEFSC Fall Bottom Trawl","2008","Polymixia lowei","Beardfish","Rare",0.032,0.0114942528735632,"Rare"
"10090","Northeast US","NEFSC Fall Bottom Trawl","2008","Pomatomus saltatrix","Bluefish","Common",206.175,0.145593869731801,"Less Common"
"10091","Northeast US","NEFSC Fall Bottom Trawl","2008","Prionotus carolinus","Northern searobin","Common",89.322,0.114942528735632,"Less Common"
"10092","Northeast US","NEFSC Fall Bottom Trawl","2008","Prionotus evolans","Striped searobin","Common",21.518,0.0344827586206897,"Rare"
"10093","Northeast US","NEFSC Fall Bottom Trawl","2008","Pseudopleuronectes americanus","Winter flounder","Abundant",568.573,0.252873563218391,"Common"
"10094","Northeast US","NEFSC Fall Bottom Trawl","2008","Rhizoprionodon terraenovae","Atlantic sharpnose shark","Common",98.52,0.0229885057471264,"Rare"
"10095","Northeast US","NEFSC Fall Bottom Trawl","2008","Sardinella aurita","Spanish sardine","Less Common",1.58,0.00766283524904215,"Rare"
"10096","Northeast US","NEFSC Fall Bottom Trawl","2008","Scomber scombrus","Atlantic mackerel","Common",41.194,0.0689655172413793,"Rare"
"10097","Northeast US","NEFSC Fall Bottom Trawl","2008","Scomberesox saurus","Atlantic saury","Rare",0.064,0.00383141762452107,"Rare"
"10098","Northeast US","NEFSC Fall Bottom Trawl","2008","Scomberomorus maculatus","Spanish mackerel","Common",5.76,0.0114942528735632,"Rare"
"10099","Northeast US","NEFSC Fall Bottom Trawl","2008","Scophthalmus aquosus","Windowpane flounder","Common",76.925,0.18007662835249,"Less Common"
"10100","Northeast US","NEFSC Fall Bottom Trawl","2008","Scyliorhinus retifer","Chain catshark","Common",6.87,0.053639846743295,"Rare"
"10101","Northeast US","NEFSC Fall Bottom Trawl","2008","Sebastes fasciatus","Acadian redfish","Highly Abundant",3236.672,0.252873563218391,"Common"
"10102","Northeast US","NEFSC Fall Bottom Trawl","2008","Selene setapinnis","Atlantic moonfish","Common",12.322,0.0421455938697318,"Rare"
"10103","Northeast US","NEFSC Fall Bottom Trawl","2008","Sphoeroides maculatus","Northern puffer","Less Common",0.61,0.0191570881226054,"Rare"
"10104","Northeast US","NEFSC Fall Bottom Trawl","2008","Sphyraena borealis","Northern sennet","Rare",0.381,0.0191570881226054,"Rare"
"10105","Northeast US","NEFSC Fall Bottom Trawl","2008","Squalus acanthias","Spiny dogfish","Highly Abundant",12308.891,0.459770114942529,"Common"
"10106","Northeast US","NEFSC Fall Bottom Trawl","2008","Stenotomus chrysops","Scup","Abundant",680.919,0.14176245210728,"Less Common"
"10107","Northeast US","NEFSC Fall Bottom Trawl","2008","Synodus foetens","Inshore lizardfish","Rare",0.531,0.0153256704980843,"Rare"
"10108","Northeast US","NEFSC Fall Bottom Trawl","2008","Tautogolabrus adspersus","Cunner","Common",14.15,0.0383141762452107,"Rare"
"10109","Northeast US","NEFSC Fall Bottom Trawl","2008","Trachurus lathami","Rough scad","Common",5.35,0.0344827586206897,"Rare"
"10110","Northeast US","NEFSC Fall Bottom Trawl","2008","Trichiurus lepturus","Atlantic cutlassfish","Rare",0.01,0.00383141762452107,"Rare"
"10111","Northeast US","NEFSC Fall Bottom Trawl","2008","Urophycis chuss","Red hake","Common",247.474,0.498084291187739,"Common"
"10112","Northeast US","NEFSC Fall Bottom Trawl","2008","Urophycis regia","Spotted hake","Common",200.478,0.314176245210728,"Common"
"10113","Northeast US","NEFSC Fall Bottom Trawl","2008","Urophycis tenuis","White hake","Abundant",490.161,0.272030651340996,"Common"
"10114","Northeast US","NEFSC Fall Bottom Trawl","2009","Alosa aestivalis","Blueback herring","Less Common",2.882075472,0.059748427672956,"Rare"
"10115","Northeast US","NEFSC Fall Bottom Trawl","2009","Alosa pseudoharengus","Alewife","Common",56.955454548,0.10377358490566,"Less Common"
"10116","Northeast US","NEFSC Fall Bottom Trawl","2009","Alosa sapidissima","American shad","Less Common",2.557,0.0314465408805031,"Rare"
"10117","Northeast US","NEFSC Fall Bottom Trawl","2009","Amblyraja radiata","Thorny skate","Common",50.267236627,0.141509433962264,"Less Common"
"10118","Northeast US","NEFSC Fall Bottom Trawl","2009","Ammodytes dubius","Northern sand lance","Less Common",1.045454546,0.0408805031446541,"Rare"
"10119","Northeast US","NEFSC Fall Bottom Trawl","2009","Anarhichas lupus","Atlantic wolffish","Less Common",3.337,0.0251572327044025,"Rare"
"10120","Northeast US","NEFSC Fall Bottom Trawl","2009","Anchoa hepsetus","Striped anchovy","Common",50.451,0.0660377358490566,"Rare"
"10121","Northeast US","NEFSC Fall Bottom Trawl","2009","Anchoa mitchilli","Bay anchovy","Common",6.638,0.059748427672956,"Rare"
"10122","Northeast US","NEFSC Fall Bottom Trawl","2009","Antigonia capros","Deepbody boarfish","Less Common",2.701,0.0251572327044025,"Rare"
"10123","Northeast US","NEFSC Fall Bottom Trawl","2009","Ariomma bondi","Silver rag driftfish","Less Common",0.647,0.0283018867924528,"Rare"
"10124","Northeast US","NEFSC Fall Bottom Trawl","2009","Aspidophoroides monopterygius","Alligatorfish","Rare",0.42,0.0345911949685535,"Rare"
"10125","Northeast US","NEFSC Fall Bottom Trawl","2009","Bathypolypus arcticus","North atlantic octopus","Common",4.326746988,0.157232704402516,"Less Common"
"10126","Northeast US","NEFSC Fall Bottom Trawl","2009","Brosme brosme","Cusk","Common",13.04,0.0220125786163522,"Rare"
"10127","Northeast US","NEFSC Fall Bottom Trawl","2009","Cancer borealis","Jonah crab","Common",35.76,0.248427672955975,"Less Common"
"10128","Northeast US","NEFSC Fall Bottom Trawl","2009","Cancer irroratus","Atlantic rock crab","Common",4.876966518,0.238993710691824,"Less Common"
"10129","Northeast US","NEFSC Fall Bottom Trawl","2009","Caranx crysos","Blue runner","Common",7.271,0.0440251572327044,"Rare"
"10130","Northeast US","NEFSC Fall Bottom Trawl","2009","Centropristis striata","Black sea bass","Common",69.613724793,0.188679245283019,"Less Common"
"10131","Northeast US","NEFSC Fall Bottom Trawl","2009","Chlorophthalmus agassizi","Shortnose greeneye","Less Common",2.455,0.0534591194968553,"Rare"
"10132","Northeast US","NEFSC Fall Bottom Trawl","2009","Citharichthys arctifrons","Gulf stream flounder","Common",11.186572672,0.421383647798742,"Common"
"10133","Northeast US","NEFSC Fall Bottom Trawl","2009","Clupea harengus","Atlantic herring","Highly Abundant",1331.949743201,0.314465408805031,"Common"
"10134","Northeast US","NEFSC Fall Bottom Trawl","2009","Cryptacanthodes maculatus","Wrymouth","Common",3.802,0.0440251572327044,"Rare"
"10135","Northeast US","NEFSC Fall Bottom Trawl","2009","Cynoscion regalis","Weakfish","Common",45.844032096,0.0723270440251572,"Rare"
"10136","Northeast US","NEFSC Fall Bottom Trawl","2009","Decapterus punctatus","Round scad","Common",11.289,0.106918238993711,"Less Common"
"10137","Northeast US","NEFSC Fall Bottom Trawl","2009","Dichelopandalus leptocerus","Bristled longbeak","Common",23.542,0.110062893081761,"Less Common"
"10138","Northeast US","NEFSC Fall Bottom Trawl","2009","Dipturus laevis","Barndoor skate","Common",249.010106536,0.235849056603774,"Less Common"
"10139","Northeast US","NEFSC Fall Bottom Trawl","2009","Enchelyopus cimbrius","Fourbeard rockling","Less Common",2.446,0.0911949685534591,"Rare"
"10140","Northeast US","NEFSC Fall Bottom Trawl","2009","Gadus morhua","Atlantic cod","Abundant",779.615189869,0.128930817610063,"Less Common"
"10141","Northeast US","NEFSC Fall Bottom Trawl","2009","Glyptocephalus cynoglossus","Witch flounder","Common",48.748234571,0.220125786163522,"Less Common"
"10142","Northeast US","NEFSC Fall Bottom Trawl","2009","Helicolenus dactylopterus","Blackbelly rosefish","Common",165.878,0.135220125786164,"Less Common"
"10143","Northeast US","NEFSC Fall Bottom Trawl","2009","Hemitripterus americanus","Sea raven","Common",77.395864106,0.19811320754717,"Less Common"
"10144","Northeast US","NEFSC Fall Bottom Trawl","2009","Hippoglossoides platessoides","American plaice","Common",179.29078014,0.245283018867925,"Less Common"
"10145","Northeast US","NEFSC Fall Bottom Trawl","2009","Hippoglossus hippoglossus","Atlantic halibut","Common",13.405,0.0188679245283019,"Rare"
"10146","Northeast US","NEFSC Fall Bottom Trawl","2009","Homarus americanus","American lobster","Abundant",657.752000039,0.408805031446541,"Common"
"10147","Northeast US","NEFSC Fall Bottom Trawl","2009","Illex illecebrosus","Northern shortfin squid","Abundant",660.626685632,0.518867924528302,"Common"
"10148","Northeast US","NEFSC Fall Bottom Trawl","2009","Larimus fasciatus","Banded drum","Common",37.337,0.0283018867924528,"Rare"
"10149","Northeast US","NEFSC Fall Bottom Trawl","2009","Leiostomus xanthurus","Spot","Abundant",282.616286641,0.0880503144654088,"Rare"
"10150","Northeast US","NEFSC Fall Bottom Trawl","2009","Lepophidium profundorum","Fawn cusk-eel","Common",25.637,0.135220125786164,"Less Common"
"10151","Northeast US","NEFSC Fall Bottom Trawl","2009","Leucoraja garmani","Rosette skate","Common",60.145,0.0911949685534591,"Rare"
"10152","Northeast US","NEFSC Fall Bottom Trawl","2009","Leucoraja ocellata","Winter skate","Highly Abundant",3538.103495798,0.251572327044025,"Common"
"10153","Northeast US","NEFSC Fall Bottom Trawl","2009","Limulus polyphemus","Horseshoe crab","Common",88.83,0.050314465408805,"Rare"
"10154","Northeast US","NEFSC Fall Bottom Trawl","2009","Lithodes maja","Norway king crab","Less Common",3.233,0.0220125786163522,"Rare"
"10155","Northeast US","NEFSC Fall Bottom Trawl","2009","Lophius americanus","Monkfish","Common",99.806871733,0.459119496855346,"Common"
"10156","Northeast US","NEFSC Fall Bottom Trawl","2009","Malacoraja senta","Smooth skate","Common",36.914606746,0.188679245283019,"Less Common"
"10157","Northeast US","NEFSC Fall Bottom Trawl","2009","Maurolicus weitzmani","Atlantic pearlside","Less Common",0.748,0.0471698113207547,"Rare"
"10158","Northeast US","NEFSC Fall Bottom Trawl","2009","Melanogrammus aeglefinus","Haddock","Highly Abundant",2900.408999311,0.286163522012579,"Common"
"10159","Northeast US","NEFSC Fall Bottom Trawl","2009","Menticirrhus americanus","Southern kingfish","Common",42.016,0.050314465408805,"Rare"
"10160","Northeast US","NEFSC Fall Bottom Trawl","2009","Menticirrhus saxatilis","Northern kingfish","Common",9.354,0.0566037735849057,"Rare"
"10161","Northeast US","NEFSC Fall Bottom Trawl","2009","Merluccius albidus","Offshore hake","Common",59.443,0.0566037735849057,"Rare"
"10162","Northeast US","NEFSC Fall Bottom Trawl","2009","Merluccius bilinearis","Silver hake","Highly Abundant",871.322142991,0.757861635220126,"Abundant"
"10163","Northeast US","NEFSC Fall Bottom Trawl","2009","Micropogonias undulatus","Atlantic croaker","Highly Abundant",5545.592000393,0.116352201257862,"Less Common"
"10164","Northeast US","NEFSC Fall Bottom Trawl","2009","Mustelus canis","Smooth dogfish","Highly Abundant",841.709796694,0.166666666666667,"Less Common"
"10165","Northeast US","NEFSC Fall Bottom Trawl","2009","Myliobatis freminvillei","Bullnose eagle ray","Highly Abundant",1116.215,0.0628930817610063,"Rare"
"10166","Northeast US","NEFSC Fall Bottom Trawl","2009","Myoxocephalus octodecemspinosus","Longhorn sculpin","Common",193.237098529,0.226415094339623,"Less Common"
